   280    0.30796E-02    0.23128E-04    0.12881E-04   -0.92028E-04
   281    0.29876E-02    0.23222E-04    0.12803E-04   -0.88623E-04
   282    0.28972E-02    0.23309E-04    0.12722E-04   -0.85143E-04
   283    0.28084E-02    0.23390E-04    0.12640E-04   -0.81593E-04
   284    0.27214E-02    0.23463E-04    0.12556E-04   -0.77982E-04
   285    0.26363E-02    0.23529E-04    0.12471E-04   -0.74316E-04
   286    0.25531E-02    0.23588E-04    0.12384E-04   -0.70603E-04
   287    0.24720E-02    0.23638E-04    0.12296E-04   -0.66849E-04
   288    0.23931E-02    0.23681E-04    0.12206E-04   -0.63062E-04
   289    0.23164E-02    0.23715E-04    0.12115E-04   -0.59250E-04
   290    0.22421E-02    0.23740E-04    0.12023E-04   -0.55418E-04
   291    0.21703E-02    0.23757E-04    0.11929E-04   -0.51575E-04
   292    0.21010E-02    0.23764E-04    0.11835E-04   -0.47727E-04
   293    0.20345E-02    0.23762E-04    0.11740E-04   -0.43882E-04
   294    0.19707E-02    0.23751E-04    0.11643E-04   -0.40047E-04
   295    0.19097E-02    0.23729E-04    0.11547E-04   -0.36228E-04
   296    0.18518E-02    0.23698E-04    0.11449E-04   -0.32434E-04
   297    0.17969E-02    0.23656E-04    0.11351E-04   -0.28671E-04
   298    0.17452E-02    0.23603E-04    0.11252E-04   -0.24947E-04
   299    0.16968E-02    0.23540E-04    0.11153E-04   -0.21268E-04
   300    0.16517E-02    0.23465E-04    0.11053E-04   -0.17642E-04
   301    0.16101E-02    0.23379E-04    0.10954E-04   -0.14075E-04
   302    0.15719E-02    0.23282E-04    0.10854E-04   -0.10569E-04
   303    0.15370E-02    0.23174E-04    0.10754E-04   -0.71240E-05
   304    0.15053E-02    0.23056E-04    0.10654E-04   -0.37420E-05
   305    0.14767E-02    0.22928E-04    0.10553E-04   -0.42349E-06
   306    0.14512E-02    0.22790E-04    0.10453E-04    0.28307E-05
   307    0.14286E-02    0.22643E-04    0.10353E-04    0.60196E-05
   308    0.14088E-02    0.22487E-04    0.10253E-04    0.91424E-05
   309    0.13917E-02    0.22322E-04    0.10154E-04    0.12198E-04
   310    0.13774E-02    0.22149E-04    0.10055E-04    0.15186E-04
   311    0.13656E-02    0.21969E-04    0.99555E-05    0.18105E-04
   312    0.13563E-02    0.21781E-04    0.98569E-05    0.20955E-04
   313    0.13493E-02    0.21585E-04    0.97587E-05    0.23734E-04
   314    0.13447E-02    0.21383E-04    0.96611E-05    0.26441E-04
   315    0.13422E-02    0.21175E-04    0.95640E-05    0.29077E-04
   316    0.13419E-02    0.20960E-04    0.94676E-05    0.31639E-04
   317    0.13436E-02    0.20740E-04    0.93718E-05    0.34127E-04
   318    0.13472E-02    0.20514E-04    0.92768E-05    0.36540E-04
   319    0.13527E-02    0.20284E-04    0.91826E-05    0.38877E-04
   320    0.13599E-02    0.20048E-04    0.90893E-05    0.41138E-04
   321    0.13688E-02    0.19809E-04    0.89969E-05    0.43321E-04
   322    0.13793E-02    0.19565E-04    0.89055E-05    0.45425E-04
   323    0.13912E-02    0.19318E-04    0.88151E-05    0.47450E-04
   324    0.14045E-02    0.19068E-04    0.87258E-05    0.49395E-04
   325    0.14191E-02    0.18815E-04    0.86377E-05    0.51259E-04
   326    0.14349E-02    0.18559E-04    0.85508E-05    0.53041E-04
   327    0.14518E-02    0.18302E-04    0.84652E-05    0.54740E-04
   328    0.14697E-02    0.18042E-04    0.83809E-05    0.56355E-04
   329    0.14886E-02    0.17781E-04    0.82981E-05    0.57885E-04
   330    0.15083E-02    0.17519E-04    0.82166E-05    0.59330E-04
   331    0.15287E-02    0.17257E-04    0.81367E-05    0.60689E-04
   332    0.15498E-02    0.16994E-04    0.80584E-05    0.61960E-04
   333    0.15715E-02    0.16731E-04    0.79817E-05    0.63143E-04
   334    0.15936E-02    0.16468E-04    0.79067E-05    0.64237E-04
   335    0.16162E-02    0.16206E-04    0.78334E-05    0.65241E-04
   336    0.16390E-02    0.15945E-04    0.77620E-05    0.66154E-04
   337    0.16620E-02    0.15686E-04    0.76924E-05    0.66976E-04
   338    0.16851E-02    0.15428E-04    0.76248E-05    0.67705E-04
   339    0.17083E-02    0.15173E-04    0.75591E-05    0.68340E-04
   340    0.17313E-02    0.14920E-04    0.74955E-05    0.68881E-04
   341    0.17542E-02    0.14670E-04    0.74340E-05    0.69327E-04
   342    0.17769E-02    0.14423E-04    0.73746E-05    0.69677E-04
   343    0.17992E-02    0.14180E-04    0.73175E-05    0.69929E-04
   344    0.18210E-02    0.13940E-04    0.72626E-05    0.70084E-04
   345    0.18424E-02    0.13705E-04    0.72101E-05    0.70140E-04
